ID,URL,Labels,status
15ab5fc16a3d094611c1977dfc56e27a,https://storage.googleapis.com/gurushots_images/images/15ab5fc16a3d094611c1977dfc56e27a.jpg,"Clothing,T-Shirt,Body Part,Finger,Hand,Person,Face,Head,Photography,Portrait,Skin,Tattoo,People,Baby,Adult,Male,Man,Pants,Gun,Weapon,Bicycle,Transportation,Vehicle,Shorts,Grass,Nature,Outdoors,Park,Plant,City,Road,Street,Urban,Accessories,Wrist,Arm",external_batch_01
15b0e0f36eb41f7b858643a490463a0b,https://storage.googleapis.com/gurushots_images/images/15b0e0f36eb41f7b858643a490463a0b.jpg,"Bud,Flower,Plant,Sprout,Rose,Geranium",external_batch_01
15b3e74ac449f58e723c2b896741d3e9,https://storage.googleapis.com/gurushots_images/images/15b3e74ac449f58e723c2b896741d3e9.jpg,"Machine,Wheel,Transportation,Vehicle,Tire,Truck,Animal,Bird,Bumper,Pickup Truck",external_batch_01
15b63d31bf497e0883f59d8d1ed5031e,https://storage.googleapis.com/gurushots_images/images/15b63d31bf497e0883f59d8d1ed5031e.jpg,"Animal,Mammal,Pig,Hog,Boar,Wildlife,Outdoors,Nature,Water,Scenery,Sea,Soil,Rock",external_batch_01
15b6d998f8059a3781478cac8e03325a,https://storage.googleapis.com/gurushots_images/images/15b6d998f8059a3781478cac8e03325a.jpg,"Canal,Outdoors,Water,City,Metropolis,Urban,Neighborhood,Waterfront,Transportation,Vehicle,Watercraft,Boat,Architecture,Building,Spire,Tower,Person,Clock Tower,Accessories,Bag,Handbag,Clothing,Hat,Path,Footwear,Shoe,Nature,Castle,Fortress,Animal,Canine,Dog,Mammal,Pet,Cityscape,Bicycle,Scenery,Road,Street,Housing,Plant,Tree,Harbor,Pier,Barge,Ditch,Condo",external_batch_01
15b88cd69be59451058902b998faf6bc,https://storage.googleapis.com/gurushots_images/images/15b88cd69be59451058902b998faf6bc.jpg,"Adult,Male,Man,Person,Barefoot,Clothing,Footwear,Sandal,Photography,Face,Head,Portrait,Outdoors,Nature,Body Part,Toe,Sand,Ankle",external_batch_01
15b90e3ff5bdc8917706f244640db892,https://storage.googleapis.com/gurushots_images/images/15b90e3ff5bdc8917706f244640db892.jpg,"Accessories,Bag,Handbag,Clothing,Formal Wear,Suit,Coat,Jacket,Adult,Female,Person,Woman,Tie,Blazer,Purse,Footwear,Shoe,Male,Man,Cup,Disposable Cup,Child,Girl,High Heel,Face,Head,Skirt,Tuxedo,Electronics,Phone,Smoke,Dress",external_batch_01
15ccfa4e13bfae5c124e0e89b6b58ec2,https://storage.googleapis.com/gurushots_images/images/15ccfa4e13bfae5c124e0e89b6b58ec2.jpg,"Art,Sculpture,Statue,Landmark,Statue of Liberty,Person",external_batch_01
15cd6044188e1bf3abd20c53dd7ec06e,https://storage.googleapis.com/gurushots_images/images/15cd6044188e1bf3abd20c53dd7ec06e.jpg,"Nature,Outdoors,Sea,Water,Sea Waves,Beach,Coast,Shoreline,Plant,Tree,Wood,Waterfront",external_batch_01
15cda93f4d216189df3ea499f766122e,https://storage.googleapis.com/gurushots_images/images/15cda93f4d216189df3ea499f766122e.jpg,"Transportation,Vehicle,Moving Van,Van,Car,Road",external_batch_01
15d3c6864a152cd86791b8313bf782c2,https://storage.googleapis.com/gurushots_images/images/15d3c6864a152cd86791b8313bf782c2.jpg,"Art,Plant,Drawing,Flower,Tulip",external_batch_01
15d5a16bb924e26e55dcece5ec6d6540,https://storage.googleapis.com/gurushots_images/images/15d5a16bb924e26e55dcece5ec6d6540.jpg,"City,Road,Street,Urban,Path,Architecture,Building,Outdoors,Shelter,Face,Head,Person,Photography,Portrait,Plant,Potted Plant,Neighborhood,Clothing,Pants,Footwear,Shoe,People,Brick,Sidewalk,Cobblestone,Adult,Female,Woman,Baby,Car,Transportation,Vehicle,Accessories,Bag,Handbag,Costume,Machine,Wheel,Alley,Animal,Bird,Coat,Cream,Dessert,Food,Ice Cream,Furniture,Jeans,Glasses,Downtown,Walkway,Dress,Condo,Housing,Pottery,Rock,Jar,Planter,Vase,Office Building,Hat,Bicycle,Metropolis,Baseball Cap,Cap,Tarmac,Lighting,Bench,Door",external_batch_01
15d65d71ef82b8c8d555e8e0be978ead,https://storage.googleapis.com/gurushots_images/images/15d65d71ef82b8c8d555e8e0be978ead.jpg,"People,Person,Adult,Female,Woman,E-scooter,Transportation,Vehicle,Clothing,Footwear,High Heel,Shoe,Motorcycle,Urban,Accessories,Jewelry,Necklace,Glasses,Car,Car Show,Dress,Machine,Motor,Tire",external_batch_01
15d80fb1a1da85ee29a468f618135d88,https://storage.googleapis.com/gurushots_images/images/15d80fb1a1da85ee29a468f618135d88.jpg,"Flower,Plant,Petal,Crocus,Pollen,Daffodil,Anther,Amaryllidaceae,Geranium,Anemone",external_batch_01
15dd7ae7bc6f5c8073a6fe70a793d92f,https://storage.googleapis.com/gurushots_images/images/15dd7ae7bc6f5c8073a6fe70a793d92f.jpg,"Nature,Outdoors,Wilderness,Scenery,Rock,Landscape,Lake,Water,Mountain,Mountain Range,Peak,Land,Tundra,Countryside,Aerial View,Plant,Vegetation,Sky,Plateau,Hill,Sea,Bag,Moss",external_batch_01
15e0d81135432c4daf94adaeefe9ba35,https://storage.googleapis.com/gurushots_images/images/15e0d81135432c4daf94adaeefe9ba35.jpg,"Door,Person,Face,Head,Art,Painting,Architecture,Building,Wall,Archaeology,Brick,Monastery,Collage,Emblem,Symbol,Plaque",external_batch_01
15e0ff2df648b135392a109b1826d51d,https://storage.googleapis.com/gurushots_images/images/15e0ff2df648b135392a109b1826d51d.jpg,"Neighborhood,City,Architecture,Building,Condo,Housing,Urban,Cityscape,Metropolis,Outdoors,High Rise,Apartment Building,House,Nature,Slum,Roof,Art,Collage,Plant,Tree",external_batch_01
15e1c4007dc22734a2b47e8fef8d6c56,https://storage.googleapis.com/gurushots_images/images/15e1c4007dc22734a2b47e8fef8d6c56.jpg,"Animal,Bird,Finch,Beak,Jay,Robin,Wren",external_batch_01
15e2890d3a50b10ae192c41593965ec5,https://storage.googleapis.com/gurushots_images/images/15e2890d3a50b10ae192c41593965ec5.jpg,"Water,Waterfront,Transportation,Vehicle,Watercraft,Beach,Coast,Nature,Outdoors,Sea,Shoreline,Boat,Scenery,Sky,Person,Rowboat,Landscape,Animal,Bird,Pier,Sailboat,Summer,Horizon,Harbor,Canoe",external_batch_01
15e29852dd80e6376920ed4d8a4462ee,https://storage.googleapis.com/gurushots_images/images/15e29852dd80e6376920ed4d8a4462ee.jpg,"Animal,Bird,Flying,Seagull,Waterfowl,Beak,Egret,Heron,Water,Albatross,Flock,Goose",external_batch_01
15e3502463236c57cd8f195515453680,https://storage.googleapis.com/gurushots_images/images/15e3502463236c57cd8f195515453680.jpg,"Architecture,Building,City,Cityscape,Urban,Water,Waterfront,Nature,Outdoors,Scenery,High Rise,Condo,Housing,Office Building,Metropolis,Sky,Sea,Person,Lake,Downtown,Apartment Building,Pier,Shoreline,Hotel,Resort",external_batch_01
15e8778a311961b4ef4e615433aa0e95,https://storage.googleapis.com/gurushots_images/images/15e8778a311961b4ef4e615433aa0e95.jpg,"Animal,Clam,Food,Invertebrate,Sea Life,Seafood,Seashell,Conch",external_batch_01
15ea41553b9016000c5fdd1766b08aec,https://storage.googleapis.com/gurushots_images/images/15ea41553b9016000c5fdd1766b08aec.jpg,"Tile,Art,Mosaic,Animal,Bear,Mammal,Wildlife,Person,Floor,Pattern,Flooring",external_batch_01
15ecd3c3648868e9e904994e043d88c9,https://storage.googleapis.com/gurushots_images/images/15ecd3c3648868e9e904994e043d88c9.jpg,"Dahlia,Flower,Plant,Petal,Daisy,Purple,Geranium,Anemone,Pollen,Anther,Herbal,Herbs,Outdoors,Bud,Sprout,Leaf",external_batch_01
15effcb064af33d12ba0a8e72807969a,https://storage.googleapis.com/gurushots_images/images/15effcb064af33d12ba0a8e72807969a.jpg,"Animal,Insect,Invertebrate,Spider",external_batch_01
15f124cd2c00beb50344ff77af8ebe06,https://storage.googleapis.com/gurushots_images/images/15f124cd2c00beb50344ff77af8ebe06.jpg,"Animal,Zoo,Mammal,Monkey,Wildlife,Ape",external_batch_01
15f2a60ca616cdd2477048d901913595,https://storage.googleapis.com/gurushots_images/images/15f2a60ca616cdd2477048d901913595.jpg,"Cartoon,Clothing,Glove,Plant,Vegetation,Adult,Female,Person,Woman,Tree,Plush,Toy,Pants,Couch,Furniture,Outdoors,Land,Nature,Rainforest",external_batch_01
15f33150d84412b5e4e20994a96816a6,https://storage.googleapis.com/gurushots_images/images/15f33150d84412b5e4e20994a96816a6.jpg,"Animal,Bird,Finch,Beak,Flying,Bee Eater,Jay,Sparrow",external_batch_01
15f33a4471e7ed0d2999f3b9d5540a4d,https://storage.googleapis.com/gurushots_images/images/15f33a4471e7ed0d2999f3b9d5540a4d.jpg,"Flower,Plant,Dandelion",external_batch_01
15f52d25de7502adc8ce6a47de4f24c1,https://storage.googleapis.com/gurushots_images/images/15f52d25de7502adc8ce6a47de4f24c1.jpg,"Plant,Tree,Face,Head,Person,Photography,Portrait,Grass,Nature,Outdoors,Park,Clothing,Pants,Vegetation,Shorts,Hat,Baseball Cap,Cap,Baby,Adult,Male,Man,T-Shirt,Grove,Land,Woodland,Potted Plant,Sky,Jeans,Summer,Conifer,People,Coat,Jacket,Footwear,Shoe,Fence,Hedge,Accessories,Glasses,Cloud,Green,Shirt,Soil,Field,Grassland,Rock,Herbal,Herbs,Neighborhood,Yard,Palm Tree,Jungle,Glove",external_batch_01
15f84ae980cf87ffc2b2109842821456,https://storage.googleapis.com/gurushots_images/images/15f84ae980cf87ffc2b2109842821456.jpg,"Person,Woodworking,Ammunition,Grenade,Weapon,Device,Hammer,Tool,Architecture,Building,Factory,Manufacturing,Workshop",external_batch_01
15fb28574d7e7776226e74fd1e7d4d10,https://storage.googleapis.com/gurushots_images/images/15fb28574d7e7776226e74fd1e7d4d10.jpg,"Dahlia,Flower,Plant,Purple,Geranium,Petal,Daisy,Bud,Sprout,Outdoors,Thistle,Nature,Allium,Pollen,Grass,Field,Grassland,Astragalus,Herbal,Herbs,Apiaceae,Carnation",external_batch_01
15fc19244c3c65cee3400cf0adc5bc3a,https://storage.googleapis.com/gurushots_images/images/15fc19244c3c65cee3400cf0adc5bc3a.jpg,"City,Architecture,Building,Cityscape,Urban,Water,Waterfront,Metropolis,Parliament,Housing,Nature,Outdoors,Scenery,High Rise,House,Landscape,Castle,Fortress,Mansion,Palace,Spire,Tower,Office Building,Skyscraper,Clock Tower,Downtown,Sea",external_batch_01
16044a844bf63a2ee4b4ae1bb852472b,https://storage.googleapis.com/gurushots_images/images/16044a844bf63a2ee4b4ae1bb852472b.jpg,"Rope,Plant",external_batch_01
16044da0d5c25bce945d3df7401b5d09,https://storage.googleapis.com/gurushots_images/images/16044da0d5c25bce945d3df7401b5d09.jpg,"Animal,Bird,Waterfowl,Crane Bird,Plant,Tree,Tree Trunk,Outdoors,Nature,Land,Stork,Vegetation,Heron",external_batch_01
160a0db43c14e1fccc27d4ff6f83a6ca,https://storage.googleapis.com/gurushots_images/images/160a0db43c14e1fccc27d4ff6f83a6ca.jpg,"Nature,Outdoors,Weather,Cloud,Cumulus,Sky,Boat,Transportation,Vehicle,Person,Car,Pollution,Silhouette,City,Metropolis,Urban,Architecture,Building,Spire,Tower,Bridge,Water,Waterfront",external_batch_01
160c484f5ccf77ca8944a38abd07b60c,https://storage.googleapis.com/gurushots_images/images/160c484f5ccf77ca8944a38abd07b60c.jpg,"Book,Publication,Text,Document,Page,Advertisement,Wood,Poster,Diary",external_batch_01
16188970500ebb6df9a68e9d5d7106f2,https://storage.googleapis.com/gurushots_images/images/16188970500ebb6df9a68e9d5d7106f2.jpg,"Home Decor,Window,Architecture,Building,Outdoors,Shelter,Door,Curtain,Shutter,Nature",external_batch_01
161abf79d3d62b0b2a0113a86ee66e13,https://storage.googleapis.com/gurushots_images/images/161abf79d3d62b0b2a0113a86ee66e13.jpg,"Face,Head,Leaf,Person,Photography,Plant,Portrait,Tree,Child,Female,Girl,Body Part,Finger,Hand,Maple Leaf,Clothing,Coat,Jacket",external_batch_01
161f5444b3d22c2a57bf3d858085c263,https://storage.googleapis.com/gurushots_images/images/161f5444b3d22c2a57bf3d858085c263.jpg,"Animal,Herd,Person,Horse,Mammal,Outdoors,Colt Horse",external_batch_01
161f7ed9709e893424b2700ce5583e3e,https://storage.googleapis.com/gurushots_images/images/161f7ed9709e893424b2700ce5583e3e.jpg,"Art,Adult,Male,Man,Person,Photography,Face,Head,Portrait,Sculpture,Statue,Figurine",external_batch_01
1626fbcfed1557451c25ca161f58daf7,https://storage.googleapis.com/gurushots_images/images/1626fbcfed1557451c25ca161f58daf7.jpg,"Leaf,Plant,Tree,Maple,Maple Leaf",external_batch_01
1629ae68496225849826c51b7b4c9332,https://storage.googleapis.com/gurushots_images/images/1629ae68496225849826c51b7b4c9332.jpg,"Face,Head,Person,Photography,Portrait,Happy,Smile,Skin,Body Part,Neck",external_batch_01
162a9f70fb9dea7c1aa1fccc260e9c87,https://storage.googleapis.com/gurushots_images/images/162a9f70fb9dea7c1aa1fccc260e9c87.jpg,"Nature,Outdoors,Sky,Rainbow,Cloud,Disk,Weather",external_batch_01
162e7713ee1cc218b5e76b697d9efd69,https://storage.googleapis.com/gurushots_images/images/162e7713ee1cc218b5e76b697d9efd69.jpg,"Art,Architecture,Building,Monastery,Person,Stained Glass,Face,Head",external_batch_01
16315d02cc32e8191d86b3562d90feea,https://storage.googleapis.com/gurushots_images/images/16315d02cc32e8191d86b3562d90feea.jpg,"Plant,Tree,Tree Trunk,Grass,Nature,Outdoors,Park,Vegetation,Grove,Land,Woodland,Ground,Fir,Oak,Scenery",external_batch_01
1633eb1864e893375b48c88e8a1cadd8,https://storage.googleapis.com/gurushots_images/images/1633eb1864e893375b48c88e8a1cadd8.jpg,"Daisy,Flower,Plant,Purple,Petal,Pollen,Anemone,Anther,Dahlia",external_batch_01
163408a334c76963df6482657d15fdc7,https://storage.googleapis.com/gurushots_images/images/163408a334c76963df6482657d15fdc7.jpg,"Flower,Geranium,Plant,Petal,Leaf,Bud,Sprout,Pollen,Rose,Acanthaceae,Purple",external_batch_01
1634eef7f55349a42bf10bf10ad25271,https://storage.googleapis.com/gurushots_images/images/1634eef7f55349a42bf10bf10ad25271.jpg,"Clothing,Hat,Festival,Face,Head,Person,Figurine",external_batch_01
1639a37302d3ac63965b6c8dfa5ddf9c,https://storage.googleapis.com/gurushots_images/images/1639a37302d3ac63965b6c8dfa5ddf9c.jpg,"Animal,Bird,Puffin,Person,Beak",external_batch_01
163bb42baa3584a170fe78993acdd1c4,https://storage.googleapis.com/gurushots_images/images/163bb42baa3584a170fe78993acdd1c4.jpg,"Animal,Insect,Invertebrate,Butterfly,Monarch",external_batch_01
164802767816c20b9cd3342d608f962f,https://storage.googleapis.com/gurushots_images/images/164802767816c20b9cd3342d608f962f.jpg,"Clothing,Shirt,Face,Head,Person,Photography,Portrait,People,Coat,Baby,Cabinet,Furniture,Adult,Male,Man,Pants,Jacket,Accessories,Formal Wear,Tie,Door,Couch,Suit,Blouse,Indoors,Long Sleeve,Sleeve,China Cabinet,Glasses,Vest,Dress Shirt,Earring,Jewelry,Closet,Cupboard,Wood",external_batch_01
164e1a5d3721b5e3ac81f95a4c235cec,https://storage.googleapis.com/gurushots_images/images/164e1a5d3721b5e3ac81f95a4c235cec.jpg,"Animal,Butterfly,Insect,Invertebrate,Monarch,Moth",external_batch_01
164e7f79298f84a0c0668629c22771c7,https://storage.googleapis.com/gurushots_images/images/164e7f79298f84a0c0668629c22771c7.jpg,"Canopy,Umbrella,Architecture,Building,Outdoors,Shelter,House,Housing,Patio,Patio Umbrella",external_batch_01
16504f5ce6ae38f3946cbd00f50dcd69,https://storage.googleapis.com/gurushots_images/images/16504f5ce6ae38f3946cbd00f50dcd69.jpg,"Canopy,Umbrella,Adventure,Leisure Activities,Gliding,Architecture,Building,Outdoors,Shelter,Nature,Sky",external_batch_01
16548ff77173c488bdf3b013354bd9ff,https://storage.googleapis.com/gurushots_images/images/16548ff77173c488bdf3b013354bd9ff.jpg,"Flower,Petal,Plant,Leaf,Anther,Droplet,Geranium,Acanthaceae",external_batch_01
165ae8794158a6f6f7278a5f5401755e,https://storage.googleapis.com/gurushots_images/images/165ae8794158a6f6f7278a5f5401755e.jpg,"Rock,Landscape,Nature,Outdoors,Scenery,Sea,Water,Promontory,Land,Architecture,Building,Shelter,Beach,Coast,Shoreline,Cliff,Plant,Vegetation,Cave,Cove,Tree,Summer,Sky,Person,Lake,Clothing,Footwear,Shoe,Wilderness,Waterfront,Rainforest,Animal,Bird,Sea Waves,Mountain,Mountain Range,Peak,Soil,Woodland",external_batch_01
1661da5c56998f73886141153534ca5b,https://storage.googleapis.com/gurushots_images/images/1661da5c56998f73886141153534ca5b.jpg,"Animal,Lizard,Reptile,Dragon,Iguana,Electronics,Hardware",external_batch_01
166344a1182e832933799dddf341315f,https://storage.googleapis.com/gurushots_images/images/166344a1182e832933799dddf341315f.jpg,"Nature,Outdoors,Lake,Water,Scenery,Reservoir,Landscape,Mountain,Mountain Range,Cloud,Sky,Peak,Land,Wilderness,Sea,Cumulus,Weather,Slope,Promontory,Valley,Shoreline",external_batch_01
166a84e456845663f332d3ab8561ca4b,https://storage.googleapis.com/gurushots_images/images/166a84e456845663f332d3ab8561ca4b.jpg,"Architecture,Building,Clock Tower,Tower,Spire,City,Path,Urban,Person,Nature,Outdoors,Sky,Road,Metropolis,Dome,Bell Tower,Cloud,Cumulus,Weather,Cityscape,Walkway,Cobblestone,Housing,Cathedral,Church,Arch,Flagstone",external_batch_01
166aea66bd9acc667de70aa82d0b8009,https://storage.googleapis.com/gurushots_images/images/166aea66bd9acc667de70aa82d0b8009.jpg,"Clothing,Dress,Formal Wear,Architecture,Building,House,Housing,Staircase,Suit,Adult,Bridegroom,Male,Man,Person,Wedding,Fashion,Gown,Wedding Gown,Bride,Female,Woman,Flower,Flower Arrangement,Flower Bouquet,Plant,Blazer,Coat,Jacket,People,Face,Head,Photography,Portrait,Tuxedo,Bridesmaid",external_batch_01
166cb5b013aa0870ca719ec60cf80d96,https://storage.googleapis.com/gurushots_images/images/166cb5b013aa0870ca719ec60cf80d96.jpg,"Art,Baby,Person,Painting,Face,Head,Modern Art,Cartoon,Mural,Book,Comics,Publication",external_batch_01
16709fa2940d131b6fb1bfee30ce1ccd,https://storage.googleapis.com/gurushots_images/images/16709fa2940d131b6fb1bfee30ce1ccd.jpg,"Window,French Window,Bay Window,Architecture,Building,Brick",external_batch_01
1672ff825e893a09261f3493557b9b39,https://storage.googleapis.com/gurushots_images/images/1672ff825e893a09261f3493557b9b39.jpg,"Grass,Plant,Tree,Field,Grassland,Nature,Outdoors,Vegetation,Wood,Countryside,Meadow,Rural,Scenery,Land,Woodland,Fir,Landscape,Architecture,Building,Shelter,Bench,Furniture,Transportation,Vehicle,Grove,Sky,Wilderness",external_batch_01
167309c634a060a6396359179fb68678,https://storage.googleapis.com/gurushots_images/images/167309c634a060a6396359179fb68678.jpg,"Arch,Architecture,Nature,Outdoors,Scenery,Building,Castle,Fortress,Gothic Arch,Cityscape,Urban,Person,Water,Bridge,Boat,Transportation,Vehicle,Tower,Landscape,Fort,Moat,Arch Bridge,Canal,Monastery,Lake,Pond",external_batch_01
